번호,시도명,시군구명,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
4239,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 925-30,생활방범,2,200,도로,30,2016-06,033-370-2020,37.178631,128.472061,2018-10-05,4270000,강원도 영월군
4240,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 574-55,생활방범,1,200,도로,30,2016-06,033-370-2020,37.180201,128.476986,2018-10-05,4270000,강원도 영월군
4241,강원도,영월군,강원도 영월군청,,강원도 영월군 한반도면 쌍용리 123-99,생활방범,2,200,도로,30,2016-06,033-370-2020,37.166908,128.334913,2018-10-05,4270000,강원도 영월군
4242,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 379-7,생활방범,4,200,도로,30,2016-06,033-370-2020,37.178711,128.458440,2018-10-05,4270000,강원도 영월군
4243,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 574-55,생활방범,4,200,도로,30,2016-06,033-370-2020,37.180201,128.476986,2018-10-05,4270000,강원도 영월군
4244,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 931-1,생활방범,4,200,도로,30,2016-06,033-370-2020,37.181068,128.469399,2018-10-05,4270000,강원도 영월군
4245,강원도,영월군,강원도 영월군청,,강원도 영월군 남면 북쌍리 197-6,생활방범,2,200,도로,30,2016-06,033-370-2020,37.202151,128.409295,2018-10-05,4270000,강원도 영월군
4246,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 485-52,생활방범,1,200,도로,30,2016-06,033-370-2020,37.179833,128.479583,2018-10-05,4270000,강원도 영월군
4247,강원도,영월군,강원도 영월군청,,강원도 영월군 북면 연덕리 721-2,생활방범,3,200,도로,30,2017-09,033-370-2020,37.280796,128.424661,2018-10-05,4270000,강원도 영월군
4248,강원도,영월군,강원도 영월군청,,강원도 영월군 상동읍 내덕리 산53-22,생활방범,1,200,도로,30,2017-09,033-370-2020,37.126644,128.833291,2018-10-05,4270000,강원도 영월군
4249,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 763-25,생활방범,3,200,도로,30,2017-09,033-370-2020,37.184605,128.477539,2018-10-05,4270000,강원도 영월군
4250,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 1034-9,생활방범,3,200,도로,30,2017-09,033-370-2020,37.185848,128.472205,2018-10-05,4270000,강원도 영월군
4251,강원도,영월군,강원도 영월군청,,강원도 영월군 남면 북쌍리 176-1,생활방범,1,200,도로,30,2017-06,033-370-2020,37.203853,128.418612,2018-10-05,4270000,강원도 영월군
4252,강원도,영월군,강원도 영월군청,,강원도 영월군 무릉도원면 무릉리 1234-2,생활방범,2,200,도로,30,2017-06,033-370-2020,37.306546,128.261007,2018-10-05,4270000,강원도 영월군
4253,강원도,영월군,강원도 영월군청,,강원도 영월군 주천면 주천리 897-34,생활방범,2,200,도로,30,2017-06,033-370-2020,37.268094,128.268247,2018-10-05,4270000,강원도 영월군
4254,강원도,영월군,강원도 영월군청,,강원도 영월군 김삿갓면 예밀리 852-2,생활방범,2,200,도로,30,2017-06,033-370-2020,37.127512,128.575206,2018-10-05,4270000,강원도 영월군
4255,강원도,영월군,강원도 영월군청,,강원도 영월군 중동면 화원리 산64-1,생활방범,2,200,도로,30,2017-06,033-370-2020,37.171161,128.645612,2018-10-05,4270000,강원도 영월군
4256,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 1002-2,생활방범,4,200,도로,30,2017-09,033-370-2020,37.183166,128.473236,2018-10-05,4270000,강원도 영월군
4753,강원도,철원군,철원군청,,강원도 철원군 갈말읍 문혜리 893-7(문혜 버스정류장),어린이보호,1,200,도로주변 50M,30,2011-09,033-450-5301,38.184674,127.320969,2019-06-30,4300000,강원도 철원군
4754,강원도,철원군,철원군청,강원도 철원군 갈말읍 두루미로422(웰빙식당),,어린이보호,2,200,도로주변 100M,30,2018-09,033-450-5301,38.2046429411,127.2972099465,2019-06-30,4300000,강원도 철원군
4755,강원도,철원군,철원군청,강원도 철원군 갈말읍 청양로 72-1(지경리 106)(지경 버스 터미널),,어린이보호,1,200,도로주변 100M,30,2018-05,033-450-5301,38.234896,127.350037,2019-06-30,4300000,강원도 철원군
4756,강원도,철원군,철원군청,,강원도 철원군 갈말읍 토성리 1172(토성초교 맞은편),어린이보호,1,200,도로주변 100M,30,2019-05,033-450-5301,38.241768,127.345140,2019-06-30,4300000,강원도 철원군
4757,강원도,철원군,철원군청,,강원도 철원군 동송읍 오지리 1031-3(오지리 축구장),어린이보호,1,200,도로주변 100M,30,2016-06,033-450-5301,38.185711,127.231303,2019-06-30,4300000,강원도 철원군
4758,강원도,철원군,철원군청,강원도 철원군 갈말읍 명성로179번길 22(갈말도서관),,어린이보호,1,200,도로주변 100M,30,2015-05,033-450-5301,38.147727,127.3052365,2019-06-30,4300000,강원도 철원군
4759,강원도,철원군,철원군청,,강원도 철원군 갈말읍 군탄리 1028-80(유명한들아파트 앞 공원),어린이보호,2,200,도로주변 50M,30,2018-04,033-450-5301,38.147798,127.302250,2019-06-30,4300000,강원도 철원군
4760,강원도,철원군,철원군청,,강원도 철원군 갈말읍 군탄리 1028-81(유명한들아파트 입구),생활방범,1,200,도로주변 50M,30,2017-06,033-450-5301,38.147917,127.302265,2019-06-30,4300000,강원도 철원군
4761,강원도,철원군,철원군청,,강원도 철원군 갈말읍 군탄리 1285-28 동온동2길,생활방범,2,200,도로주변 100M,30,2017-06,033-450-5301,38.244245,127.287920,2019-06-30,4300000,강원도 철원군
4762,강원도,철원군,철원군청,,강원도 철원군 철원읍 율이리 580-3,교통정보수집,2,200,도로주변 100M,30,2013-11,033-450-5301,38.244165,127.164548,2019-06-30,4300000,강원도 철원군
4763,강원도,철원군,철원군청,,강원도 철원군 동송읍 오지리 673-30,교통정보수집,1,200,도로주변 100M,30,2018-11,033-450-5301,38.188755,127.230038,2019-06-30,4300000,강원도 철원군
4764,강원도,철원군,철원군청,,강원도 철원군 동송읍 상노리 782-15,교통정보수집,2,200,도로주변 100M,30,2019-06,033-450-5301,38.141612,127.220719,2019-06-30,4300000,강원도 철원군
4765,강원도,철원군,철원군청,,강원도 철원군 동송읍 상노리 1125-4,교통정보수집,4,200,도로주변 100M,30,2016-09,033-450-5301,38.160705,127.247305,2019-06-30,4300000,강원도 철원군
4766,강원도,철원군,철원군청,,강원도 철원군 동송읍 장흥리 190-20,교통정보수집,2,200,도로주변 100M,30,2014-05,033-450-5301,38.180661,127.267590,2019-06-30,4300000,강원도 철원군
4767,강원도,철원군,철원군청,,강원도 철원군 동송읍 장흥리 193-2,교통정보수집,2,200,도로주변 100M,30,2016-09,033-450-5301,38.180290,127.267011,2019-06-30,4300000,강원도 철원군
4768,강원도,철원군,철원군청,,강원도 철원군 동송읍 장흥리 32-13,교통정보수집,2,200,도로주변 100M,30,2019-06,033-450-5301,38.189844,127.283121,2019-06-30,4300000,강원도 철원군
4769,강원도,철원군,철원군청,,강원도 철원군 갈말읍 강포리 122,교통정보수집,3,200,도로주변 100M,30,2013-06,033-450-5301,38.119235,127.293393,2019-06-30,4300000,강원도 철원군
4770,강원도,철원군,철원군청,,강원도 철원군 서면 자등리 1745-9,교통정보수집,2,200,도로주변 100M,30,2013-06,033-450-5301,38.118655,127.400747,2019-06-30,4300000,강원도 철원군
4771,강원도,철원군,철원군청,,강원도 철원군 근남면 잠곡3리 산133-1,교통정보수집,2,200,도로주변 100M,30,2019-01,033-450-5301,38.142389,127.472421,2019-06-30,4300000,강원도 철원군
4772,강원도,철원군,철원군청,,강원도 철원군 근남면 마현리 356-2,교통정보수집,2,200,도로주변 100M,30,2019-01,033-450-5301,38.267625,127.571968,2019-06-30,4300000,강원도 철원군
4773,강원도,철원군,철원군청,,강원도 철원군 근남면 사곡리 1435-12(신사곡교차로),생활방범,4,200,사거리주변 50M,30,2016-11,033-450-5301,38.254076,127.469988,2019-06-30,4300000,강원도 철원군
4774,강원도,철원군,철원군청,,강원도 철원군 근남면 잠곡리 240-7,생활방범,1,200,도로주변 50M,30,2016-11,033-450-5301,38.200968,127.469147,2019-06-30,4300000,강원도 철원군
4775,강원도,철원군,철원군청,,강원도 철원군 근남면 잠곡리 480-7(잠곡사거리),생활방범,4,200,사거리주변 50M,30,2016-11,033-450-5301,38.169212,127.461139,2019-06-30,4300000,강원도 철원군
4776,강원도,철원군,철원군청,강원도 철원군 근남면 육단2길 33(근남초교),,어린이보호,1,200,도로주변 100M,30,2019-05,033-450-5301,38.238788,127.4696580,2019-06-30,4300000,강원도 철원군
4777,강원도,철원군,철원군청,강원도 철원군 근남면 육단2길 41(근남농협지소),,어린이보호,1,200,도로주변 50M,30,2019-05,033-450-5301,38.2390987,127.4695061,2019-06-30,4300000,강원도 철원군
4778,강원도,철원군,철원군청,강원도 철원군 김화읍 호국로 6509(김화보건지소내 공원),,생활방범,1,200,놀이터주변 30M,30,2013-11,033-450-5301,38.2512678,127.4201292,2019-06-30,4300000,강원도 철원군
4779,강원도,철원군,철원군청,,강원도 철원군 김화읍 청양리 78-2 (쉬리공원 산책로),생활방범,1,200,산책로주변 50M,30,2011-12,033-450-5301,38.248263,127.416665,2019-06-30,4300000,강원도 철원군
4780,강원도,철원군,철원군청,강원도 철원군 김화읍 호국로 6454-1 (쉬리공원 외부),,생활방범,1,200,공원주변 100M,30,2015-05,033-450-5301,38.2481665307,127.4148975367,2019-06-30,4300000,강원도 철원군
4781,강원도,철원군,철원군청,,강원도 철원군 김화읍 청양리 11-14(쉬리공원 인포 맞은편),생활방범,1,200,도로주변 100M,30,2015-05,033-450-5301,38.248030,127.413859,2019-06-30,4300000,강원도 철원군
4782,강원도,철원군,철원군청,,강원도 철원군 김화읍 학사리 310-7(김화초교),어린이보호,1,200,도로주변 100M,30,2019-05,033-450-5301,38.252082,127.413577,2019-06-30,4300000,강원도 철원군
4783,강원도,철원군,철원군청,강원도 철원군 김화읍 김화로 606(김화치안센터),,어린이보호,1,200,도로주변 100M,30,2015-05,033-450-5301,38.2490753,127.418968,2019-06-30,4300000,강원도 철원군
5217,강원도,화천군,강원도 화천군청,강원도 화천군 화천읍 중앙로10길 16,강원도 화천군 화천읍 하리 21-4,생활방범,1,200,하리노인회관 앞,30,2018-07,033-440-2153,38.102768000,127.707353000,2018-08-10,4310000,강원도 화천군
5218,강원도,화천군,강원도 화천군청,강원도 화천군 간동면 간척 명월로 24,강원도 화천군 간동면 간척리 1131,교통정보수집,2,200,간척리→오음리 방향,30,2018-04,033-440-2153,38.030802000,127.815598000,2018-08-10,4310000,강원도 화천군
5219,강원도,화천군,강원도 화천군청,강원도 화천군 상서면 영서로 6810,강원도 화천군 상서면 신대리 812-2,교통정보수집,2,200,장촌리 삼거리,30,2018-04,033-440-2153,38.139109000,127.658498000,2018-08-10,4310000,강원도 화천군
5220,강원도,화천군,강원도 화천군청,강원도 화천군 사내면 포화로 1093,강원도 화천군 사내면 사창리 352-1,교통정보수집,2,200,사내고등학교 앞,30,2018-04,033-440-2153,38.064967000,127.519816000,2018-08-10,4310000,강원도 화천군
5221,강원도,화천군,강원도 화천군청,,강원도 화천군 하남면 거례리 15-1,교통정보수집,2,200,광바위주유소 앞,30,2018-04,033-440-2153,38.043265000,127.709546000,2018-08-10,4310000,강원도 화천군
5222,강원도,화천군,강원도 화천군청,,강원도 화천군 화천읍 아리 256-1,생활방범,1,200,화천어린이놀이터,30,2018-03,033-440-2346,38.105564000,127.707071000,2018-08-10,4310000,강원도 화천군
5223,강원도,화천군,강원도 화천군청,,강원도 화천군 간동면 간척리 산 17-2,생활방범,1,200,산 17-2(간척3리),30,2018-07,033-440-2153,38.027381000,127.837873000,2018-08-10,4310000,강원도 화천군
5224,강원도,화천군,강원도 화천군청,,강원도 화천군 간동면 도송리 119-3,생활방범,1,200,도송리 119-3(도송리 입구),30,2018-07,033-440-2153,38.057199000,127.804972000,2018-08-10,4310000,강원도 화천군
5225,강원도,화천군,강원도 화천군청,,강원도 화천군 화천읍 동촌리 1153-4,생활방범,1,200,동촌리 1153-4(호음교 앞),30,2018-07,033-440-2153,38.105660000,127.779996000,2018-08-10,4310000,강원도 화천군
5226,강원도,화천군,강원도 화천군청,,강원도 화천군 상서면 봉오리 328-16,생활방범,1,200,봉오리 328-16(청소년공부방),30,2018-07,033-440-2153,38.156881000,127.587803000,2018-08-10,4310000,강원도 화천군
5227,강원도,화천군,강원도 화천군청,,강원도 화천군 상서면 마현리 73-1,생활방범,1,200,마현리 73-1(마을입구),30,2018-07,033-440-2153,38.230847000,127.637448000,2018-08-10,4310000,강원도 화천군
5228,강원도,화천군,강원도 화천군청,강원도 화천군 화천읍 산수화로1길 29,강원도 화천군 화천읍 중리 249-2,생활방범,2,200,할렐루야슈퍼 인근,30,2018-07,033-440-2153,38.107134000,127.707596000,2018-08-10,4310000,강원도 화천군
5229,강원도,화천군,강원도 화천군청,강원도 화천군 화천읍 상승로 38-5,강원도 화천군 화천읍 하리 43-53,생활방범,2,200,시외버스터미널 앞,30,2018-07,033-440-2153,38.104468000,127.704283000,2018-08-10,4310000,강원도 화천군
5230,강원도,화천군,강원도 화천군청,,강원도 화천군 사내면 광덕리 329-10,생활방범,2,200,광덕삼거리 ↔ 광덕고개,30,2018-07,033-440-2153,38.067065000,127.493562000,2018-08-10,4310000,강원도 화천군
5231,강원도,화천군,강원도 화천군청,강원도 화천군 상서면 영서로 7778,강원도 화천군 상서면 산양리 707,생활방범,1,200,상서 산양교회 앞,30,2018-08,033-440-2153,38.212768000,127.662359000,2018-08-10,4310000,강원도 화천군
5232,강원도,화천군,강원도 화천군청,강원도 화천군 사내면 포화로 817,강원도 화천군 사내면 광덕리 329-2,생활방범,1,200,광덕초교 앞(학교표지판),30,2018-08,033-440-2153,38.067405000,127.494768000,2018-08-10,4310000,강원도 화천군
5233,강원도,화천군,강원도 화천군청,강원도 화천군 화천읍 산수화로 87,강원도 화천군 화천읍 중리 178-15,생활방범,1,200,화천 배머리교 사거리,30,2018-08,033-440-2153,38.112631000,127.711196000,2018-08-10,4310000,강원도 화천군
5234,강원도,화천군,강원도 화천군청,강원도 화천군 화천읍 상승로 105,강원도 화천군 화천읍 상리 46-2,생활방범,1,200,화천 동산아파트 입구,30,2018-08,033-440-2153,38.109967000,127.704178000,2018-08-10,4310000,강원도 화천군
5235,강원도,화천군,강원도 화천군청,,강원도 화천군 간동면 구만리 1545,생활방범,1,200,대이리딴산유원지,30,2018-07,033-440-2153,38.115461000,127.775977000,2018-08-10,4310000,강원도 화천군
5236,강원도,화천군,강원도 화천군청,강원도 화천군 사내면 사내로3길 13,강원도 화천군 사내면 사창리 361,생활방범,2,200,사내초교,30,2018-05,033-440-2487,38.069076000,127.519599000,2018-08-10,4310000,강원도 화천군
5237,강원도,화천군,강원도 화천군청,강원도 화천군 하남면 용화산로 1325,강원도 화천군 하남면 용암리 1048,생활방범,2,200,용암초교,30,2018-04,033-440-2487,38.089332000,127.699458000,2018-08-10,4310000,강원도 화천군
5238,강원도,화천군,강원도 화천군청,강원도 화천군 간동면 동림길 47,강원도 화천군 간동면 오음리 248,생활방범,2,200,오음초교,30,2018-04,033-440-2487,38.054639000,127.821904000,2018-08-10,4310000,강원도 화천군
5239,강원도,화천군,강원도 화천군청,강원도 화천군 하남면 논미1길 153,강원도 화천군 하남면 논미리 275-2,생활방범,2,200,논미분교,30,2018-04,033-440-2487,38.109322000,127.668737000,2018-08-10,4310000,강원도 화천군
5240,강원도,화천군,강원도 화천군청,,강원도 화천군 화천읍 중리 59-2,교통정보수집,7,41,산수화터널,30,2018-05,033-440-2487,38.124614000,127.724582000,2018-08-10,4310000,강원도 화천군
5241,강원도,화천군,강원도 화천군청,강원도 화천군 화천읍,강원도 화천군 사내면 사창리 373-13,생활방범,1,200,사창리 문화마을 삼거리,30,2018-07,033-440-2171,38.067459000,127.521875000,2018-08-10,4310000,강원도 화천군
5242,강원도,화천군,강원도 화천군청,강원도 화천군 화천읍,강원도 화천군 사내면 사창리 414-4,생활방범,1,200,사창리 새마을금고 앞,30,2018-07,033-440-2170,38.072713000,127.522755000,2018-08-10,4310000,강원도 화천군
5243,강원도,화천군,강원도 화천군청,강원도 화천군 화천읍,강원도 화천군 사내면 사창리 457-70,생활방범,1,200,사창리 한림성심의원 앞,30,2018-07,033-440-2169,38.071858000,127.521040000,2018-08-10,4310000,강원도 화천군
3700,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 서원면 유현리 362-1,어린이보호,1,41,,30,2019-02,033-340-2961,37.526719,127.875149,2019-12-18,4260000,강원도 횡성군
3701,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 서원면 유현리 362-1,어린이보호,1,41,,30,2019-02,033-340-2961,37.526719,127.875149,2019-12-18,4260000,강원도 횡성군
3702,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 서원면 유현리 362-1,어린이보호,1,41,,30,2019-02,033-340-2961,37.526719,127.875149,2019-12-18,4260000,강원도 횡성군
3703,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 서원면 유현리 362-1,어린이보호,1,41,,30,2019-02,033-340-2961,37.526719,127.875149,2019-12-18,4260000,강원도 횡성군
3704,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 갑천면 매일리 705,어린이보호,1,210,,30,2019-10,033-340-2961,37.557529,128.107665,2019-12-18,4260000,강원도 횡성군
3705,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 갑천면 매일리 705,어린이보호,1,210,,30,2019-10,033-340-2961,37.557529,128.107665,2019-12-18,4260000,강원도 횡성군
3706,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 갑천면 매일리 705,어린이보호,1,210,,30,2019-10,033-340-2961,37.557529,128.107665,2019-12-18,4260000,강원도 횡성군
3707,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 갑천면 매일리 705,어린이보호,1,210,,30,2019-10,033-340-2961,37.557529,128.107665,2019-12-18,4260000,강원도 횡성군
3708,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 갑천면 매일리 705,어린이보호,1,210,,30,2019-10,033-340-2961,37.557529,128.107665,2019-12-18,4260000,강원도 횡성군
3709,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 갑천면 매일리 705,어린이보호,1,210,,30,2019-10,033-340-2961,38.557529,129.107665,2019-12-18,4260000,강원도 횡성군
3710,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 갑천면 매일리 705,어린이보호,1,210,,30,2019-10,033-340-2961,39.557529,130.107665,2019-12-18,4260000,강원도 횡성군
3711,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 청일면 유동리 1005,어린이보호,1,200,,30,2019-02,033-340-2961,37.581361,128.146161,2019-12-18,4260000,강원도 횡성군
3712,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 청일면 유동리 1005,어린이보호,1,200,,30,2019-08,033-340-2961,37.581361,128.146161,2019-12-18,4260000,강원도 횡성군
3713,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 청일면 유동리 1005,어린이보호,1,200,,30,2019-08,033-340-2961,37.581361,128.146161,2019-12-18,4260000,강원도 횡성군
3714,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 청일면 유동리 1005,어린이보호,1,200,,30,2019-08,033-340-2961,37.581361,128.146161,2019-12-18,4260000,강원도 횡성군
3715,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1562,어린이보호,1,200,,30,2019-10,033-340-2961,37.358511,128.1196599,2019-12-18,4260000,강원도 횡성군
3716,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1562,어린이보호,1,200,,30,2019-10,033-340-2961,37.358511,128.1196599,2019-12-18,4260000,강원도 횡성군
3717,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1562,어린이보호,1,200,,30,2019-10,033-340-2961,37.358511,128.1196599,2019-12-18,4260000,강원도 횡성군
3718,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1562,어린이보호,1,200,,30,2019-10,033-340-2961,37.358511,128.1196599,2019-12-18,4260000,강원도 횡성군
3719,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1562,어린이보호,1,200,,30,2019-10,033-340-2961,37.358511,128.1196599,2019-12-18,4260000,강원도 횡성군
3720,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1562,어린이보호,1,200,,30,2019-10,033-340-2961,37.358511,128.1196599,2019-12-18,4260000,강원도 횡성군
3721,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1562,어린이보호,1,200,,30,2019-10,033-340-2961,37.358511,128.1196599,2019-12-18,4260000,강원도 횡성군
3722,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍상리 293-3,교통단속,1,200,,30,2017-06,033-340-2961,37.489666,127.987863,2019-12-18,4260000,강원도 횡성군
3723,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍상리 386-10,교통단속,1,41,,30,2009-03,033-340-2961,37.491148,127.987178,2019-12-18,4260000,강원도 횡성군
3724,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍하리 558,교통단속,1,41,,30,2017-06,033-340-2961,37.4888318,127.9849737,2019-12-18,4260000,강원도 횡성군
3725,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍하리 115-11,교통단속,1,200,,30,2017-06,033-340-2961,37.488913,127.985607,2019-12-18,4260000,강원도 횡성군
3726,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍상리 377-5,교통단속,1,200,,30,2017-06,033-340-2961,37.492496,127.988644,2019-12-18,4260000,강원도 횡성군
3727,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍하리 102,교통단속,1,200,,30,2017-06,033-340-2961,37.489068,127.979027,2019-12-18,4260000,강원도 횡성군
3728,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍상리 385-8,교통단속,1,200,,30,2017-06,033-340-2961,37.490749,127.987919,2019-12-18,4260000,강원도 횡성군
3729,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍상리 284-9,교통단속,1,200,,30,2017-06,033-340-2961,37.490239,127.986516,2019-12-18,4260000,강원도 횡성군
3730,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍하리 472-97,교통단속,1,200,,30,2017-06,033-340-2961,37.491875,127.986518,2019-12-18,4260000,강원도 횡성군
3731,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 북천리 137-5,교통단속,1,200,,30,2017-06,033-340-2961,37.494402,127.990403,2019-12-18,4260000,강원도 횡성군
3732,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍상리 277-11,교통단속,1,41,,30,2013-11,033-340-2961,37.489024,127.987313,2019-12-18,4260000,강원도 횡성군
3733,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍하리 135-4,교통단속,1,41,,30,2014-05,033-340-2961,37.489159,127.981896,2019-12-18,4260000,강원도 횡성군
3734,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍상리 573-18,교통단속,1,41,,30,2014-05,033-340-2961,37.487808,127.989044,2019-12-18,4260000,강원도 횡성군
4257,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 409-3,생활방범,3,200,도로,30,2017-09,033-370-2020,37.170481,128.457129,2018-10-05,4270000,강원도 영월군
4258,강원도,영월군,강원도 영월군청,,강원도 영월군 김삿갓면 와석리 251-1,생활방범,2,200,도로,30,2017-09,033-370-2020,37.116911,128.627378,2018-10-05,4270000,강원도 영월군
4259,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 17-6,생활방범,4,200,도로,30,2017-09,033-370-2020,37.178255,128.468166,2018-10-05,4270000,강원도 영월군
4260,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 1033-11,생활방범,3,200,도로,30,2017-09,033-370-2020,37.184303,128.473171,2018-10-05,4270000,강원도 영월군
4261,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 59-1,생활방범,3,200,도로,30,2017-08,033-370-2020,37.176242,128.470532,2018-10-05,4270000,강원도 영월군
4262,강원도,영월군,강원도 영월군청,,강원도 영월군 한반도면 옹정리 34,생활방범,3,200,도로,30,2017-06,033-370-2020,37.253371,128.459514,2018-10-05,4270000,강원도 영월군
4263,강원도,영월군,강원도 영월군청,,강원도 영월군 북면 마차리 1144-2,생활방범,3,200,도로,30,2017-06,033-370-2020,37.252458,128.456902,2018-10-05,4270000,강원도 영월군
4264,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 801-13,생활방범,2,200,도로,30,2017-06,033-370-2020,37.243111,128.462543,2018-10-05,4270000,강원도 영월군
4265,강원도,영월군,강원도 영월군청,,강원도 영월군 북면 마차리 14-22,생활방범,1,200,도로,30,2017-06,033-370-2020,37.253637,128.456888,2018-10-05,4270000,강원도 영월군
4266,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 1085-1,생활방범,27,200,도로,30,2017-05,033-370-2020,37.192365,128.457289,2018-10-05,4270000,강원도 영월군
4267,강원도,영월군,강원도 영월군청,,강원도 영월군 북면 마차리 산15-16,생활방범,1,200,도로,30,2017-05,033-370-2020,37.293924,128.491001,2018-10-05,4270000,강원도 영월군
4268,강원도,영월군,강원도 영월군청,,강원도 영월군 남면 창원리 558-6,생활방범,1,200,도로,30,2017-05,033-370-2020,37.173953,128.375852,2018-10-05,4270000,강원도 영월군
4269,강원도,영월군,강원도 영월군청,,강원도 영월군 한반도면 옹정리 34,생활방범,1,200,도로,30,2017-05,033-370-2020,37.213451,128.377293,2018-10-05,4270000,강원도 영월군
4270,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 801-13,생활방범,3,200,도로,30,2017-05,033-370-2020,37.169961,128.477950,2018-10-05,4270000,강원도 영월군
4271,강원도,영월군,강원도 영월군청,,강원도 영월군 남면 북쌍리 270-4,생활방범,1,200,도로,30,2017-05,033-370-2020,37.195193,128.405716,2018-10-05,4270000,강원도 영월군
4272,강원도,영월군,강원도 영월군청,,강원도 영월군 무릉도원면 도원리 산278-1,생활방범,2,200,도로,30,2016-11,033-370-2020,37.296504,128.234999,2018-10-05,4270000,강원도 영월군
4273,강원도,영월군,강원도 영월군청,,강원도 영월군 한반도면 쌍용리 577-6,생활방범,1,200,도로,30,2014-10,033-370-2020,37.186233,128.479253,2018-10-05,4270000,강원도 영월군
4274,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 859-21,생활방범,1,200,도로,30,2014-10,033-370-2020,37.184055,128.472361,2018-10-05,4270000,강원도 영월군
4275,강원도,영월군,강원도 영월군청,,강원도 영월군 김삿갓면 외룡1리 651-1,생활방범,1,200,도로,30,2014-05,033-370-2020,37.136717,128.675889,2018-10-05,4270000,강원도 영월군
4276,강원도,영월군,강원도 영월군청,,강원도 영월군 김삿갓면 예밀2리 450,생활방범,1,200,도로,30,2014-05,033-370-2020,37.141387,128.592919,2018-10-05,4270000,강원도 영월군
4277,강원도,영월군,강원도 영월군청,,강원도 영월군 김삿갓면 주문1리 296,생활방범,1,200,도로,30,2014-05,033-370-2020,37.122371,128.606666,2018-10-05,4270000,강원도 영월군
4278,강원도,영월군,강원도 영월군청,,강원도 영월군 김삿갓면 옥동리 옥동장터길 9-5,생활방범,1,200,도로,30,2014-05,033-370-2020,37.123057,128.571648,2018-10-05,4270000,강원도 영월군
